id,domain,scope,lens,impact,criterion,status
SB-10-03,Submission,"capturas, presentación y cumplimiento",verification,crítico,"En capturas, presentación y cumplimiento, comprobar que el resultado puede validarse con una prueba concreta antes de publicarse. Variante 3: el caso debe tener evidencia visible y no una promesa abstracta.",pendiente de auditoría
SB-10-04,Submission,"capturas, presentación y cumplimiento",verification,crítico,"En capturas, presentación y cumplimiento, comprobar que el resultado puede validarse con una prueba concreta antes de publicarse. Variante 4: el caso debe tener evidencia visible y no una promesa abstracta.",pendiente de auditoría
SB-10-05,Submission,"capturas, presentación y cumplimiento",verification,crítico,"En capturas, presentación y cumplimiento, comprobar que el resultado puede validarse con una prueba concreta antes de publicarse. Variante 5: el caso debe tener evidencia visible y no una promesa abstracta.",pendiente de auditoría
SB-10-06,Submission,"capturas, presentación y cumplimiento",verification,crítico,"En capturas, presentación y cumplimiento, comprobar que el resultado puede validarse con una prueba concreta antes de publicarse. Variante 6: el caso debe tener evidencia visible y no una promesa abstracta.",pendiente de auditoría
SB-10-07,Submission,"capturas, presentación y cumplimiento",verification,crítico,"En capturas, presentación y cumplimiento, comprobar que el resultado puede validarse con una prueba concreta antes de publicarse. Variante 7: el caso debe tener evidencia visible y no una promesa abstracta.",pendiente de auditoría
SB-10-08,Submission,"capturas, presentación y cumplimiento",verification,crítico,"En capturas, presentación y cumplimiento, comprobar que el resultado puede validarse con una prueba concreta antes de publicarse. Variante 8: el caso debe tener evidencia visible y no una promesa abstracta.",pendiente de auditoría
SB-10-09,Submission,"capturas, presentación y cumplimiento",verification,crítico,"En capturas, presentación y cumplimiento, comprobar que el resultado puede validarse con una prueba concreta antes de publicarse. Variante 9: el caso debe tener evidencia visible y no una promesa abstracta.",pendiente de auditoría
SB-10-10,Submission,"capturas, presentación y cumplimiento",verification,crítico,"En capturas, presentación y cumplimiento, comprobar que el resultado puede validarse con una prueba concreta antes de publicarse. Variante 10: el caso debe tener evidencia visible y no una promesa abstracta.",pendiente de auditoría
DI-01-01,Differentiation,"originalidad, innovación y memorabilidad",intent,estratégico,"En originalidad, innovación y memorabilidad, comprobar que existe una intención verificable y no solo una decisión ornamental. Variante 1: el caso debe tener evidencia visible y no una promesa abstracta.",pendiente de auditoría
DI-01-02,Differentiation,"originalidad, innovación y memorabilidad",intent,estratégico,"En originalidad, innovación y memorabilidad, comprobar que existe una intención verificable y no solo una decisión ornamental. Variante 2: el caso debe tener evidencia visible y no una promesa abstracta.",pendiente de auditoría
DI-01-03,Differentiation,"originalidad, innovación y memorabilidad",intent,estratégico,"En originalidad, innovación y memorabilidad, comprobar que existe una intención verificable y no solo una decisión ornamental. Variante 3: el caso debe tener evidencia visible y no una promesa abstracta.",pendiente de auditoría
DI-01-04,Differentiation,"originalidad, innovación y memorabilidad",intent,estratégico,"En originalidad, innovación y memorabilidad, comprobar que existe una intención verificable y no solo una decisión ornamental. Variante 4: el caso debe tener evidencia visible y no una promesa abstracta.",pendiente de auditoría
DI-01-05,Differentiation,"originalidad, innovación y memorabilidad",intent,estratégico,"En originalidad, innovación y memorabilidad, comprobar que existe una intención verificable y no solo una decisión ornamental. Variante 5: el caso debe tener evidencia visible y no una promesa abstracta.",pendiente de auditoría
DI-01-06,Differentiation,"originalidad, innovación y memorabilidad",intent,estratégico,"En originalidad, innovación y memorabilidad, comprobar que existe una intención verificable y no solo una decisión ornamental. Variante 6: el caso debe tener evidencia visible y no una promesa abstracta.",pendiente de auditoría
DI-01-07,Differentiation,"originalidad, innovación y memorabilidad",intent,estratégico,"En originalidad, innovación y memorabilidad, comprobar que existe una intención verificable y no solo una decisión ornamental. Variante 7: el caso debe tener evidencia visible y no una promesa abstracta.",pendiente de auditoría
DI-01-08,Differentiation,"originalidad, innovación y memorabilidad",intent,estratégico,"En originalidad, innovación y memorabilidad, comprobar que existe una intención verificable y no solo una decisión ornamental. Variante 8: el caso debe tener evidencia visible y no una promesa abstracta.",pendiente de auditoría
DI-01-09,Differentiation,"originalidad, innovación y memorabilidad",intent,estratégico,"En originalidad, innovación y memorabilidad, comprobar que existe una intención verificable y no solo una decisión ornamental. Variante 9: el caso debe tener evidencia visible y no una promesa abstracta.",pendiente de auditoría
DI-01-10,Differentiation,"originalidad, innovación y memorabilidad",intent,estratégico,"En originalidad, innovación y memorabilidad, comprobar que existe una intención verificable y no solo una decisión ornamental. Variante 10: el caso debe tener evidencia visible y no una promesa abstracta.",pendiente de auditoría
DI-02-01,Differentiation,"originalidad, innovación y memorabilidad",audience,alto,"En originalidad, innovación y memorabilidad, comprobar que la decisión sirve al público objetivo y al contexto de uso. Variante 1: el caso debe tener evidencia visible y no una promesa abstracta.",pendiente de auditoría
DI-02-02,Differentiation,"originalidad, innovación y memorabilidad",audience,alto,"En originalidad, innovación y memorabilidad, comprobar que la decisión sirve al público objetivo y al contexto de uso. Variante 2: el caso debe tener evidencia visible y no una promesa abstracta.",pendiente de auditoría
DI-02-03,Differentiation,"originalidad, innovación y memorabilidad",audience,alto,"En originalidad, innovación y memorabilidad, comprobar que la decisión sirve al público objetivo y al contexto de uso. Variante 3: el caso debe tener evidencia visible y no una promesa abstracta.",pendiente de auditoría
DI-02-04,Differentiation,"originalidad, innovación y memorabilidad",audience,alto,"En originalidad, innovación y memorabilidad, comprobar que la decisión sirve al público objetivo y al contexto de uso. Variante 4: el caso debe tener evidencia visible y no una promesa abstracta.",pendiente de auditoría
DI-02-05,Differentiation,"originalidad, innovación y memorabilidad",audience,alto,"En originalidad, innovación y memorabilidad, comprobar que la decisión sirve al público objetivo y al contexto de uso. Variante 5: el caso debe tener evidencia visible y no una promesa abstracta.",pendiente de auditoría
DI-02-06,Differentiation,"originalidad, innovación y memorabilidad",audience,alto,"En originalidad, innovación y memorabilidad, comprobar que la decisión sirve al público objetivo y al contexto de uso. Variante 6: el caso debe tener evidencia visible y no una promesa abstracta.",pendiente de auditoría
DI-02-07,Differentiation,"originalidad, innovación y memorabilidad",audience,alto,"En originalidad, innovación y memorabilidad, comprobar que la decisión sirve al público objetivo y al contexto de uso. Variante 7: el caso debe tener evidencia visible y no una promesa abstracta.",pendiente de auditoría
DI-02-08,Differentiation,"originalidad, innovación y memorabilidad",audience,alto,"En originalidad, innovación y memorabilidad, comprobar que la decisión sirve al público objetivo y al contexto de uso. Variante 8: el caso debe tener evidencia visible y no una promesa abstracta.",pendiente de auditoría
DI-02-09,Differentiation,"originalidad, innovación y memorabilidad",audience,alto,"En originalidad, innovación y memorabilidad, comprobar que la decisión sirve al público objetivo y al contexto de uso. Variante 9: el caso debe tener evidencia visible y no una promesa abstracta.",pendiente de auditoría
DI-02-10,Differentiation,"originalidad, innovación y memorabilidad",audience,alto,"En originalidad, innovación y memorabilidad, comprobar que la decisión sirve al público objetivo y al contexto de uso. Variante 10: el caso debe tener evidencia visible y no una promesa abstracta.",pendiente de auditoría
DI-03-01,Differentiation,"originalidad, innovación y memorabilidad",hierarchy,alto,"En originalidad, innovación y memorabilidad, comprobar que la jerarquía comunica lo importante antes de lo accesorio. Variante 1: el caso debe tener evidencia visible y no una promesa abstracta.",pendiente de auditoría
DI-03-02,Differentiation,"originalidad, innovación y memorabilidad",hierarchy,alto,"En originalidad, innovación y memorabilidad, comprobar que la jerarquía comunica lo importante antes de lo accesorio. Variante 2: el caso debe tener evidencia visible y no una promesa abstracta.",pendiente de auditoría
DI-03-03,Differentiation,"originalidad, innovación y memorabilidad",hierarchy,alto,"En originalidad, innovación y memorabilidad, comprobar que la jerarquía comunica lo importante antes de lo accesorio. Variante 3: el caso debe tener evidencia visible y no una promesa abstracta.",pendiente de auditoría
